customer_id,transaction_date,amount,product_category,payment_method,is_anomaly
user_63,2023-03-20 09:58:00,1975.95,Кредит,карта,0
user_81,2023-04-24 17:20:00,4069.12,Кредит,карта,0
user_1065,2023-11-15 13:26:00,1009.29,Кредит,криптовалюта,0
user_85,2023-02-03 14:40:00,7126.67,Вклад,карта,0
user_1088,2023-11-21 19:35:00,1307.22,Дебетовая карта,криптовалюта,0
user_1415,2024-03-26 16:47:00,3368.8,Кредит,карта,0
user_977,2023-03-09 11:35:00,2812.79,Кредит,карта,0
user_1568,2023-08-21 14:54:00,5864.06,Кредит,криптовалюта,0
user_204,2023-08-05 09:31:00,1371.07,Вклад,карта,0
user_498,2023-04-14 09:15:00,2628.09,Дебетовая карта,Apple Pay,0
user_321,2023-01-01 16:27:00,4119.74,Вклад,Google Pay,0
user_998,2024-03-08 09:28:00,2509.28,Дебетовая карта,Apple Pay,0
user_793,2024-02-21 15:21:00,76062.46,Кредит,карта,0
user_1079,2023-10-19 12:51:00,2511.97,Инвестиции,Apple Pay,0
user_307,2023-10-30 12:04:00,7687.66,Кредит,карта,0
user_892,2023-10-12 19:55:00,8646.64,Дебетовая карта,карта,0
user_1531,2023-10-30 20:48:00,1286.48,Вклад,карта,0
user_139,2023-06-24 19:06:00,2233.27,Вклад,Google Pay,0
user_1575,2024-02-09 20:33:00,2308.48,Дебетовая карта,Google Pay,0
user_438,2024-02-24 10:05:00,3846.34,Страхование,карта,0
user_1737,2023-06-06 09:14:00,1786.65,Дебетовая карта,Apple Pay,0
user_1630,2023-03-26 14:38:00,2577.0,Инвестиции,Google Pay,0
user_895,2023-04-01 12:44:00,1514.07,Кредит,карта,0
user_147,2023-04-20 13:47:00,3021.49,Дебетовая карта,криптовалюта,0
user_771,2023-06-29 11:48:00,2193.9,Кредит,карта,0
user_1245,2024-03-12 19:26:00,2964.36,Вклад,карта,0
user_679,2023-01-11 14:45:00,771.04,Дебетовая карта,карта,0
user_1269,2024-03-05 09:07:00,2610.59,Вклад,криптовалюта,0
user_1647,2023-05-11 10:10:00,1638.46,Страхование,Apple Pay,0
user_1913,2023-07-17 12:35:00,5820.86,Дебетовая карта,карта,0
user_796,2024-03-07 15:30:00,996.01,Вклад,карта,0
user_1975,2024-03-10 16:59:00,5060.44,Страхование,карта,0
user_498,2024-02-25 09:56:00,728.7,Инвестиции,криптовалюта,0
user_1891,2023-03-17 12:33:00,40731.42,Кредит,карта,0
user_286,2023-12-18 20:27:00,3790.0,Дебетовая карта,карта,0
user_1083,2023-05-08 13:22:00,1012.76,Ипотека,карта,0
user_1346,2023-05-14 11:42:00,503.83,Кредит,Apple Pay,0
user_84,2024-03-16 16:09:00,1574.22,Вклад,карта,0
user_888,2023-11-01 15:24:00,2094.1,Кредит,банковский перевод,0
user_555,2023-01-11 18:36:00,1126.57,Инвестиции,криптовалюта,0
user_1632,2023-04-17 13:31:00,2369.46,Страхование,Apple Pay,0
user_951,2023-09-15 16:04:00,56740.34,Ипотека,Apple Pay,1
user_208,2023-09-01 10:09:00,4013.25,Вклад,карта,0
user_79,2023-02-11 16:50:00,5128.94,Дебетовая карта,карта,0
user_48,2024-03-16 17:46:00,4012.4,Дебетовая карта,карта,0
user_75,2023-02-28 09:18:00,3718.17,Страхование,Apple Pay,0
user_970,2023-06-14 14:39:00,3224.11,Страхование,карта,0
user_649,2023-02-14 10:50:00,2411.95,Кредит,Google Pay,0
user_418,2023-09-21 13:49:00,579.45,Кредит,Google Pay,0
user_775,2023-11-02 19:38:00,3705.6,Вклад,банковский перевод,0
user_875,2023-08-18 19:59:00,1265.0,Кредит,Google Pay,0
user_1162,2023-12-04 16:02:00,762.35,Вклад,Apple Pay,0
user_996,2024-01-31 10:01:00,590.22,Инвестиции,карта,0
user_1866,2023-07-22 09:05:00,859.91,Дебетовая карта,банковский перевод,0
user_749,2023-07-30 13:07:00,51008.1,Кредит,карта,0
user_783,2024-03-20 11:12:00,96646.92,Инвестиции,карта,0
user_825,2024-01-03 17:21:00,3851.86,Дебетовая карта,Apple Pay,0
user_97,2023-04-29 19:02:00,2376.31,Инвестиции,банковский перевод,0
user_1499,2023-10-19 10:00:00,892.99,Кредит,карта,0
user_1081,2023-02-17 15:17:00,2295.29,Кредит,банковский перевод,0
user_798,2023-11-11 20:02:00,559.23,Кредит,карта,0
user_716,2023-10-10 19:07:00,4793.01,Дебетовая карта,Apple Pay,1
user_1038,2023-07-10 09:06:00,2183.92,Инвестиции,Apple Pay,0
user_1803,2024-03-17 12:10:00,2268.79,Вклад,Apple Pay,1
user_797,2024-02-12 12:16:00,1070.31,Кредит,криптовалюта,0
user_863,2024-01-18 18:33:00,2281.87,Кредит,карта,0
user_268,2024-01-21 11:47:00,2044.28,Страхование,Google Pay,1
user_644,2023-10-30 15:22:00,4948.44,Кредит,Apple Pay,0
user_1499,2023-02-24 15:48:00,1270.11,Кредит,Google Pay,0
user_1448,2023-02-14 10:52:00,5626.9,Вклад,криптовалюта,0
user_1611,2024-01-29 16:27:00,8311.63,Кредит,карта,0
user_987,2023-01-02 19:33:00,1982.69,Дебетовая карта,карта,0
user_1801,2023-02-06 13:50:00,53629.18,Дебетовая карта,Google Pay,0
user_1111,2024-02-17 16:08:00,5837.75,Дебетовая карта,карта,0
user_262,2023-03-14 13:45:00,2435.08,Кредит,карта,0
user_305,2023-12-14 17:13:00,3093.39,Дебетовая карта,Apple Pay,0
user_993,2023-05-23 12:43:00,2191.98,Кредит,карта,0
user_751,2023-12-17 09:42:00,3660.35,Ипотека,криптовалюта,0
user_215,2023-06-26 13:30:00,604.93,Дебетовая карта,карта,0
user_93,2023-08-01 20:33:00,2157.46,Страхование,карта,0
user_1238,2024-01-11 19:58:00,594.81,Кредит,Google Pay,0
user_1510,2023-10-28 20:35:00,74548.91,Кредит,карта,0
user_441,2023-06-18 18:52:00,6284.09,Дебетовая карта,Apple Pay,0
user_492,2023-05-19 20:26:00,977.38,Страхование,карта,0
user_1070,2023-04-15 17:14:00,1073.32,Кредит,Apple Pay,0
user_242,2023-07-03 15:28:00,1792.32,Кредит,карта,0
user_1676,2023-02-22 10:04:00,3175.5,Страхование,Google Pay,0
user_1180,2023-10-05 20:38:00,2930.83,Дебетовая карта,карта,0
user_724,2023-09-12 19:01:00,1299.23,Инвестиции,криптовалюта,0
user_1159,2023-02-08 20:53:00,1646.57,Кредит,карта,1
user_326,2023-09-10 10:11:00,879.85,Инвестиции,карта,0
user_632,2023-12-06 11:35:00,1023.18,Вклад,карта,0
user_1064,2023-12-11 13:28:00,1144.58,Кредит,карта,0
user_1925,2024-02-25 20:27:00,7001.28,Кредит,карта,0
user_1688,2023-04-03 09:10:00,5909.0,Инвестиции,карта,0
user_1272,2023-08-25 20:31:00,3410.56,Кредит,Apple Pay,0
user_671,2024-03-23 17:04:00,3314.16,Кредит,Google Pay,0
user_1853,2023-06-13 15:04:00,1732.84,Кредит,карта,0
user_258,2023-01-09 13:53:00,663.62,Дебетовая карта,карта,0
user_602,2023-10-02 15:32:00,2357.7,Дебетовая карта,карта,0
user_860,2023-09-06 19:19:00,715.97,Дебетовая карта,карта,0
user_1104,2023-05-03 12:34:00,504.44,Инвестиции,карта,0
user_1349,2023-05-03 20:41:00,1084.48,Кредит,карта,1
user_828,2023-05-23 12:26:00,2378.91,Страхование,карта,0
user_1886,2024-01-27 20:31:00,4451.65,Ипотека,Apple Pay,0
user_827,2023-03-07 09:34:00,1800.6,Кредит,карта,0
user_1260,2023-10-11 13:53:00,3803.44,Страхование,Google Pay,0
user_96,2023-01-21 12:45:00,723.93,Кредит,Apple Pay,0
user_315,2023-04-21 11:43:00,1549.43,Дебетовая карта,Google Pay,0
user_440,2024-02-10 11:25:00,3629.69,Кредит,карта,1
user_3,2024-03-19 10:08:00,1226.39,Кредит,карта,0
user_1739,2023-04-22 14:49:00,4749.1,Кредит,банковский перевод,0
user_1250,2023-07-17 13:50:00,591.43,Кредит,Apple Pay,0
user_1700,2023-04-27 13:14:00,10555.2,Кредит,карта,0
user_666,2023-02-20 15:58:00,6704.08,Ипотека,Google Pay,0
user_211,2023-04-27 09:56:00,4613.04,Инвестиции,Google Pay,1
user_656,2023-02-18 09:44:00,1419.21,Вклад,банковский перевод,0
user_37,2023-03-12 20:25:00,602.11,Дебетовая карта,Apple Pay,0
user_608,2023-11-01 11:12:00,1158.03,Ипотека,Apple Pay,0
user_205,2023-12-21 15:54:00,83185.81,Ипотека,карта,0
user_429,2024-02-24 16:46:00,2326.64,Страхование,Apple Pay,0
user_1278,2024-01-24 15:48:00,772.23,Вклад,карта,0
user_1925,2023-01-13 10:28:00,759.76,Дебетовая карта,Google Pay,0
user_480,2023-02-05 14:37:00,4951.49,Инвестиции,Apple Pay,0
user_1966,2023-06-17 20:52:00,1648.91,Дебетовая карта,Apple Pay,0
user_1526,2024-01-14 17:36:00,1604.34,Вклад,Apple Pay,0
user_241,2023-10-29 10:56:00,2018.71,Кредит,карта,0
user_12,2023-12-21 12:40:00,40543.23,Кредит,карта,0
user_226,2023-07-08 20:32:00,5546.42,Ипотека,Apple Pay,0
user_1432,2023-11-19 11:06:00,9433.23,Вклад,Apple Pay,0
user_1342,2024-02-14 16:39:00,6437.67,Вклад,криптовалюта,0
user_1773,2023-07-03 16:25:00,2187.04,Кредит,Apple Pay,0
user_1051,2023-10-17 16:13:00,2546.52,Дебетовая карта,карта,0
user_90,2024-02-14 20:45:00,2745.29,Кредит,Apple Pay,0
user_2000,2023-01-10 09:48:00,2353.47,Инвестиции,Apple Pay,0
user_1735,2023-03-08 20:21:00,2960.39,Дебетовая карта,Google Pay,0
user_1433,2023-03-22 17:41:00,3131.2,Дебетовая карта,Google Pay,0
user_1836,2023-10-16 18:30:00,4445.34,Кредит,Apple Pay,0
user_559,2023-05-24 14:37:00,2106.04,Дебетовая карта,криптовалюта,0
user_1072,2023-12-26 14:05:00,3857.58,Дебетовая карта,карта,0
user_1065,2023-07-02 16:46:00,2178.73,Страхование,Google Pay,0
user_570,2024-01-03 18:16:00,8640.23,Инвестиции,карта,0
user_1993,2023-01-11 11:07:00,3300.97,Дебетовая карта,Google Pay,0
user_1126,2023-11-03 12:10:00,3040.79,Дебетовая карта,карта,0
user_1839,2023-09-03 14:42:00,1888.42,Ипотека,Apple Pay,0
user_622,2024-02-24 10:03:00,927.75,Дебетовая карта,Google Pay,0
user_991,2024-01-07 19:20:00,784.95,Вклад,карта,0
user_1867,2023-03-28 12:28:00,963.08,Кредит,карта,0
user_359,2023-01-06 10:02:00,5726.94,Дебетовая карта,Google Pay,0
user_1088,2023-11-19 14:59:00,964.65,Кредит,карта,0
user_1593,2023-07-22 12:18:00,5598.23,Кредит,карта,0
user_1598,2024-02-25 11:43:00,1879.56,Кредит,Apple Pay,0
user_1503,2024-02-05 20:05:00,4627.03,Дебетовая карта,Apple Pay,0
user_1220,2023-11-02 18:40:00,2745.86,Кредит,карта,0
user_14,2024-01-18 20:52:00,2906.0,Инвестиции,Apple Pay,0
user_577,2023-11-27 11:50:00,3960.2,Дебетовая карта,Google Pay,0
user_1591,2023-11-08 12:38:00,1520.6,Кредит,карта,0
user_1001,2023-03-18 19:38:00,90402.98,Дебетовая карта,карта,0
user_718,2023-10-21 12:09:00,92190.44,Кредит,Apple Pay,0
user_1760,2023-07-15 13:51:00,1671.32,Кредит,карта,0
user_686,2024-03-23 16:47:00,2607.79,Кредит,криптовалюта,0
user_766,2024-03-05 17:21:00,3435.07,Страхование,карта,0
user_809,2023-04-16 12:18:00,1130.93,Дебетовая карта,Apple Pay,0
user_683,2023-04-08 17:58:00,1850.92,Кредит,Apple Pay,0
user_1012,2023-04-28 14:56:00,1558.59,Дебетовая карта,Google Pay,0
user_1913,2024-02-23 09:20:00,701.34,Кредит,Google Pay,0
user_1995,2023-06-08 12:56:00,1976.29,Страхование,Apple Pay,0
user_669,2023-12-17 09:37:00,3379.15,Ипотека,криптовалюта,0
user_740,2023-09-20 15:43:00,520.04,Кредит,Apple Pay,1
user_1720,2023-07-20 17:27:00,1790.37,Кредит,банковский перевод,0
user_1151,2024-03-06 19:03:00,1534.24,Страхование,карта,0
user_357,2023-03-11 13:03:00,2655.53,Вклад,Google Pay,0
user_1099,2023-02-01 09:53:00,858.83,Инвестиции,Apple Pay,0
user_1584,2023-08-14 18:49:00,1128.77,Вклад,криптовалюта,0
user_808,2023-03-17 17:37:00,3237.73,Кредит,карта,1
user_1231,2024-03-26 19:36:00,1914.77,Инвестиции,Apple Pay,0
user_1550,2023-11-04 15:35:00,2318.32,Кредит,Apple Pay,0
user_241,2023-09-22 19:52:00,2885.14,Кредит,Google Pay,0
user_1950,2023-04-11 09:15:00,741.19,Ипотека,Apple Pay,0
user_128,2023-08-01 11:24:00,3035.75,Вклад,криптовалюта,0
user_228,2023-07-17 20:26:00,93436.02,Дебетовая карта,карта,0
user_597,2023-03-27 13:01:00,2103.93,Кредит,Apple Pay,0
user_40,2023-01-14 16:15:00,2644.74,Кредит,криптовалюта,0
user_1315,2023-10-12 09:19:00,6174.91,Вклад,Apple Pay,0
user_1051,2023-09-18 15:35:00,5748.2,Инвестиции,карта,0
user_721,2023-09-29 12:21:00,3127.06,Вклад,карта,0
user_1975,2023-07-05 14:47:00,4148.06,Страхование,Google Pay,0
user_543,2023-03-06 15:46:00,5723.73,Вклад,криптовалюта,1
user_1759,2023-06-05 13:40:00,4699.46,Кредит,карта,0
user_1164,2023-10-21 15:25:00,3360.88,Дебетовая карта,карта,0
user_1386,2023-01-22 10:29:00,4090.23,Кредит,карта,0
user_1906,2023-11-15 11:25:00,3555.7,Кредит,карта,0
user_509,2023-04-23 11:53:00,2534.78,Кредит,карта,0
user_244,2024-02-29 20:53:00,2321.31,Инвестиции,Google Pay,0
user_1586,2023-07-03 17:17:00,55860.7,Кредит,карта,0
user_1290,2023-09-20 12:37:00,4337.25,Дебетовая карта,карта,0
user_395,2023-07-12 13:05:00,1282.07,Инвестиции,криптовалюта,0
user_1825,2023-04-30 14:35:00,4812.29,Вклад,криптовалюта,0
user_1436,2024-01-16 17:32:00,10859.4,Кредит,Apple Pay,0
user_1083,2023-08-14 14:53:00,2446.33,Дебетовая карта,карта,0
user_265,2024-01-17 13:33:00,2346.06,Страхование,карта,0
user_1929,2023-06-21 15:25:00,1888.72,Дебетовая карта,криптовалюта,0
user_1051,2024-01-22 17:10:00,3830.24,Кредит,криптовалюта,0
user_1196,2023-01-13 20:21:00,1078.58,Вклад,карта,0
user_55,2023-03-10 17:28:00,804.04,Дебетовая карта,банковский перевод,0
user_1346,2023-09-10 16:18:00,1846.9,Дебетовая карта,карта,0
user_1671,2023-09-16 16:36:00,8199.17,Кредит,Google Pay,0
user_1583,2024-02-15 13:30:00,2717.96,Ипотека,криптовалюта,0
user_754,2023-12-08 17:59:00,68997.94,Ипотека,карта,1
user_400,2023-04-01 20:28:00,3664.18,Дебетовая карта,карта,0
user_887,2023-04-08 12:21:00,77638.51,Кредит,Apple Pay,0
user_1121,2024-03-27 10:13:00,3424.79,Кредит,карта,0
user_539,2023-11-22 20:04:00,1023.06,Вклад,банковский перевод,0
user_1229,2023-07-05 13:29:00,666.13,Кредит,карта,0
user_1849,2023-12-14 15:08:00,1053.85,Вклад,Google Pay,0
user_241,2023-04-21 17:14:00,2910.38,Ипотека,карта,0
user_493,2023-08-15 13:26:00,1686.47,Кредит,банковский перевод,0
user_912,2023-12-06 11:42:00,2102.6,Кредит,Google Pay,0
user_348,2023-12-13 20:27:00,1998.18,Кредит,карта,0
user_1542,2023-02-10 17:45:00,1976.3,Дебетовая карта,карта,1
user_122,2023-01-15 11:20:00,3917.9,Инвестиции,карта,0
user_82,2023-08-21 15:11:00,2851.08,Кредит,Apple Pay,0
user_707,2023-04-01 20:43:00,9205.14,Вклад,Google Pay,0
user_827,2023-08-19 12:28:00,2065.5,Дебетовая карта,Google Pay,0
user_1411,2024-03-15 12:19:00,2998.66,Дебетовая карта,Apple Pay,0
user_292,2023-07-24 11:06:00,4773.18,Кредит,Apple Pay,0
user_1568,2024-02-11 17:20:00,580.15,Инвестиции,криптовалюта,0
user_352,2023-09-17 14:05:00,658.4,Инвестиции,карта,0
user_1898,2023-12-10 10:34:00,2984.17,Кредит,Google Pay,0
user_1026,2023-05-14 14:28:00,769.83,Вклад,карта,0
user_1534,2023-07-17 11:04:00,1496.39,Дебетовая карта,карта,0
user_59,2023-03-01 17:05:00,6739.52,Кредит,карта,0
user_1434,2023-08-19 12:41:00,6904.46,Дебетовая карта,банковский перевод,0
user_850,2023-10-14 11:40:00,680.14,Кредит,Google Pay,0
user_1005,2023-10-27 12:50:00,1973.84,Страхование,криптовалюта,0
user_52,2023-07-20 09:37:00,2461.65,Дебетовая карта,карта,0
user_1242,2023-07-24 13:27:00,5594.13,Страхование,карта,0
user_1852,2024-03-21 13:41:00,5124.81,Ипотека,карта,0
user_1991,2024-01-22 15:53:00,2242.77,Дебетовая карта,карта,0
user_1766,2023-08-15 11:29:00,2104.13,Вклад,банковский перевод,1
user_1436,2023-02-26 12:12:00,1704.86,Ипотека,карта,1
user_424,2023-02-05 10:50:00,3301.21,Кредит,криптовалюта,0
user_739,2024-01-26 19:01:00,88874.09,Кредит,карта,0
user_132,2024-03-19 13:24:00,806.2,Дебетовая карта,карта,0
user_450,2023-03-24 20:59:00,2121.14,Дебетовая карта,карта,0
user_502,2023-11-16 09:25:00,1495.55,Ипотека,карта,0
user_1334,2023-05-07 20:39:00,6654.56,Дебетовая карта,Apple Pay,0
user_57,2024-03-16 19:32:00,1608.06,Дебетовая карта,банковский перевод,0
user_1859,2023-05-09 18:41:00,876.62,Дебетовая карта,банковский перевод,0
user_1470,2023-12-20 20:36:00,8511.02,Дебетовая карта,карта,0
user_1345,2023-10-31 14:29:00,6401.4,Инвестиции,Apple Pay,0
user_1148,2023-03-03 11:59:00,1613.22,Вклад,карта,0
user_508,2023-03-23 09:47:00,1337.25,Страхование,карта,0
user_1088,2023-03-03 14:22:00,1746.61,Кредит,Apple Pay,0
user_1276,2023-07-09 13:02:00,4367.68,Инвестиции,карта,0
user_1704,2023-05-02 16:04:00,4335.99,Ипотека,карта,0
user_1366,2023-05-01 19:39:00,533.43,Ипотека,банковский перевод,0
user_1619,2023-08-22 15:58:00,3587.41,Ипотека,Google Pay,0
user_914,2023-01-23 19:28:00,714.92,Вклад,Google Pay,0
user_818,2023-08-13 11:23:00,1814.37,Вклад,Apple Pay,0
user_1562,2023-09-04 12:20:00,1131.89,Кредит,карта,0
user_1221,2024-03-27 18:36:00,1013.44,Кредит,карта,0
user_788,2023-05-14 19:51:00,2537.0,Страхование,карта,0
user_884,2024-03-24 17:13:00,4333.55,Дебетовая карта,банковский перевод,0
user_1113,2023-06-21 20:06:00,1968.14,Вклад,Apple Pay,0
user_1249,2023-12-28 15:27:00,3971.91,Вклад,Apple Pay,0
user_722,2023-03-14 20:12:00,2420.64,Вклад,Apple Pay,0
user_304,2023-09-26 15:23:00,2753.52,Дебетовая карта,банковский перевод,1
user_1797,2023-03-08 10:38:00,84483.75,Инвестиции,карта,0
user_601,2023-11-28 11:46:00,86562.63,Кредит,криптовалюта,0
user_324,2023-11-08 11:23:00,6827.77,Страхование,карта,0
user_504,2023-06-19 15:03:00,2282.43,Кредит,карта,0
user_1738,2024-03-08 15:41:00,2127.05,Инвестиции,криптовалюта,0
user_335,2023-10-01 13:50:00,70926.91,Страхование,карта,0
user_1395,2023-05-28 09:33:00,38208.93,Ипотека,Apple Pay,0
user_828,2023-02-24 18:01:00,5888.85,Кредит,карта,0
user_1215,2023-04-06 20:15:00,5301.81,Инвестиции,карта,0
user_1453,2023-08-22 19:14:00,1845.39,Дебетовая карта,банковский перевод,0
user_445,2023-05-17 09:48:00,627.25,Кредит,карта,0
user_793,2023-02-13 20:43:00,6664.5,Кредит,карта,0
user_1582,2023-05-23 14:31:00,1214.56,Страхование,карта,0
user_1966,2023-12-01 13:15:00,1003.13,Ипотека,банковский перевод,0
user_1707,2023-03-02 14:28:00,8795.78,Вклад,криптовалюта,0
user_605,2023-10-11 19:12:00,2178.22,Кредит,карта,0
user_475,2023-04-12 12:09:00,4680.57,Дебетовая карта,Apple Pay,0
user_1897,2023-03-06 18:42:00,4751.22,Кредит,Apple Pay,0
user_1374,2024-01-13 15:49:00,6314.59,Кредит,банковский перевод,0
user_388,2023-07-22 19:34:00,1002.39,Страхование,Apple Pay,0
user_1295,2023-01-16 11:30:00,1700.62,Кредит,Google Pay,0
user_642,2024-01-05 10:45:00,638.81,Вклад,карта,0
user_314,2024-02-09 11:33:00,2950.24,Дебетовая карта,карта,0
user_329,2024-02-07 12:23:00,9663.77,Кредит,Google Pay,1
user_757,2023-07-24 14:19:00,2822.32,Дебетовая карта,карта,0
user_476,2023-08-30 12:47:00,2955.89,Кредит,карта,0
user_1571,2023-11-07 10:51:00,4335.29,Вклад,криптовалюта,0
user_315,2023-05-01 15:56:00,2343.58,Вклад,Google Pay,0
user_375,2023-11-07 20:36:00,1942.77,Инвестиции,карта,0
user_1250,2024-01-04 14:10:00,2490.21,Кредит,карта,0
user_869,2023-03-22 16:08:00,1300.78,Кредит,карта,1
user_402,2023-07-22 14:04:00,1335.9,Дебетовая карта,карта,0
user_139,2024-01-21 09:18:00,1878.11,Инвестиции,карта,0
user_171,2024-01-25 09:05:00,2104.81,Вклад,карта,0
user_583,2024-01-19 12:54:00,4023.27,Ипотека,банковский перевод,0
user_533,2023-03-10 10:34:00,2223.53,Кредит,Apple Pay,0
user_1162,2024-03-09 18:36:00,6415.74,Страхование,карта,0
user_1357,2023-05-01 09:46:00,3104.53,Вклад,карта,0
user_332,2023-02-23 11:26:00,4792.55,Кредит,карта,0
user_858,2023-06-12 19:14:00,1204.97,Кредит,Google Pay,0
user_933,2023-10-24 14:14:00,2895.71,Дебетовая карта,Apple Pay,0
user_313,2024-03-22 18:44:00,9193.79,Дебетовая карта,Apple Pay,0
user_978,2023-07-28 11:38:00,579.12,Дебетовая карта,Google Pay,0
user_127,2024-03-15 12:40:00,2413.64,Страхование,карта,0
user_624,2024-01-26 14:04:00,1854.5,Кредит,карта,0
user_1459,2024-02-21 10:45:00,683.1,Страхование,карта,0
user_490,2023-08-06 17:42:00,753.0,Дебетовая карта,карта,0
user_1409,2023-04-02 10:07:00,2660.2,Кредит,карта,1
user_214,2023-04-02 19:05:00,3638.18,Вклад,карта,0
user_924,2023-11-06 13:49:00,6450.81,Дебетовая карта,Apple Pay,0
user_1805,2023-09-30 18:49:00,4630.44,Кредит,карта,0
user_1056,2024-02-15 18:22:00,8700.33,Вклад,карта,0
user_1633,2024-02-23 13:35:00,581.78,Дебетовая карта,карта,0
user_481,2023-04-18 18:06:00,9277.8,Кредит,карта,0
user_372,2024-03-13 14:50:00,2896.69,Дебетовая карта,карта,0
user_971,2023-08-15 10:06:00,2752.8,Дебетовая карта,карта,0
user_496,2024-02-07 16:08:00,1583.13,Страхование,банковский перевод,0
user_1458,2023-06-15 15:27:00,3423.99,Дебетовая карта,карта,0
user_704,2023-02-03 15:10:00,8041.62,Дебетовая карта,Apple Pay,0
user_1544,2023-05-22 17:41:00,3109.64,Вклад,Google Pay,0
user_71,2023-02-06 15:15:00,1249.2,Ипотека,банковский перевод,0
user_681,2023-07-20 18:24:00,3142.47,Кредит,карта,0
user_486,2023-09-24 09:29:00,2331.09,Вклад,карта,0
user_1358,2023-12-17 16:57:00,1457.07,Кредит,карта,0
user_413,2023-12-24 10:03:00,2496.1,Кредит,Apple Pay,0
user_973,2023-05-12 18:50:00,1886.46,Страхование,карта,0
user_721,2023-11-27 17:40:00,1263.1,Дебетовая карта,карта,0
user_1479,2023-05-23 17:38:00,621.53,Кредит,криптовалюта,0
user_740,2023-02-07 20:45:00,898.85,Дебетовая карта,карта,0
user_1382,2023-04-10 12:40:00,5432.38,Дебетовая карта,карта,0
user_179,2023-04-21 18:28:00,1932.37,Ипотека,банковский перевод,0
user_1501,2023-02-13 17:56:00,1373.54,Ипотека,Apple Pay,0
user_1278,2023-06-01 20:43:00,2467.27,Кредит,криптовалюта,0
user_330,2023-11-30 13:30:00,3321.81,Инвестиции,карта,1
user_218,2023-04-12 16:51:00,2991.42,Дебетовая карта,карта,0
user_645,2023-10-23 19:09:00,1331.42,Дебетовая карта,карта,0
user_1977,2023-10-04 12:33:00,12865.79,Кредит,Google Pay,0
user_530,2023-02-15 13:22:00,1327.43,Инвестиции,банковский перевод,0
user_950,2023-08-29 17:34:00,1432.91,Вклад,криптовалюта,0
user_895,2024-02-07 12:22:00,1839.14,Ипотека,Google Pay,0
user_590,2023-08-03 16:50:00,6297.2,Страхование,Google Pay,0
user_930,2023-09-28 20:28:00,2597.77,Дебетовая карта,карта,0
user_352,2023-08-29 17:08:00,1021.36,Инвестиции,карта,0
user_1335,2023-03-10 13:04:00,1713.32,Дебетовая карта,карта,0
user_320,2023-07-08 13:37:00,1117.34,Инвестиции,Apple Pay,0
user_1140,2024-03-17 15:57:00,1856.5,Кредит,банковский перевод,0
user_637,2023-10-02 16:50:00,1719.23,Дебетовая карта,Apple Pay,1
user_1160,2023-09-21 20:37:00,663.24,Инвестиции,карта,1
user_1096,2023-06-02 14:38:00,1413.7,Кредит,карта,0
user_1266,2023-05-12 17:00:00,3331.42,Инвестиции,карта,0
user_1211,2023-11-28 09:09:00,5391.23,Кредит,карта,0
user_546,2024-03-18 18:44:00,1615.98,Вклад,криптовалюта,0
user_1177,2024-02-27 17:06:00,1911.19,Вклад,Google Pay,0
user_453,2024-01-20 11:36:00,4870.81,Кредит,карта,0
user_777,2024-02-10 17:02:00,3530.08,Инвестиции,карта,0
user_431,2023-12-26 18:07:00,7149.43,Кредит,карта,0
user_1069,2024-03-04 11:03:00,1924.41,Инвестиции,карта,0
user_1559,2023-09-10 17:05:00,819.53,Ипотека,карта,0
user_1211,2023-03-12 16:04:00,884.17,Вклад,карта,0
user_195,2024-01-14 12:50:00,1766.61,Ипотека,карта,0
user_154,2023-12-04 12:47:00,4368.31,Вклад,карта,0
user_633,2023-04-03 14:57:00,4729.67,Ипотека,карта,0
user_1178,2024-02-09 19:08:00,1313.98,Страхование,карта,0
user_561,2023-05-23 09:53:00,1096.5,Вклад,карта,0
user_1991,2023-12-24 19:06:00,5346.32,Ипотека,Apple Pay,0
user_1184,2023-06-03 17:21:00,3476.45,Дебетовая карта,Google Pay,1
user_1789,2023-05-14 20:32:00,780.97,Дебетовая карта,карта,0
user_1849,2023-12-04 18:37:00,1887.57,Инвестиции,банковский перевод,0
user_193,2023-12-03 20:29:00,2854.36,Вклад,Apple Pay,0
user_1758,2024-01-29 09:04:00,5596.89,Кредит,Apple Pay,0
user_102,2023-06-28 14:19:00,816.84,Дебетовая карта,карта,0
user_211,2024-02-12 09:06:00,5496.67,Вклад,криптовалюта,0
user_1081,2023-10-14 09:11:00,972.87,Кредит,Apple Pay,0
user_1081,2024-01-26 18:46:00,1415.4,Дебетовая карта,Google Pay,0
user_1297,2023-06-06 11:19:00,4237.08,Кредит,Apple Pay,0
user_75,2023-03-24 11:49:00,9691.86,Кредит,криптовалюта,0
user_216,2023-04-22 11:15:00,619.63,Инвестиции,Google Pay,0
user_1585,2023-03-07 19:54:00,7917.08,Кредит,Google Pay,0
user_1183,2023-04-02 18:16:00,1329.29,Инвестиции,карта,0
user_750,2023-07-03 20:37:00,3030.44,Дебетовая карта,Apple Pay,0
user_365,2024-01-04 14:37:00,1722.22,Ипотека,Apple Pay,0
user_430,2023-05-05 17:59:00,2867.18,Страхование,карта,0
user_614,2023-03-13 15:16:00,3238.63,Дебетовая карта,карта,0
user_969,2023-10-18 14:24:00,3993.25,Кредит,Google Pay,0
user_1629,2023-06-26 15:12:00,527.29,Инвестиции,карта,0
